"id","movie_id","title","vote_average","vote_count","overview","release_date","genres","providers","provider_release_dates","trending","timestamp","poster_image"
179220,1214521,Daughters,9.0,2,"Four young girls prepare for a special Daddy Daughter Dance with their incarcerated fathers, as part of a unique fatherhood program in a Washington, D.C., jail.",2024-08-09,{Documentary},"{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/nPX9mJE3fe3WIRoLNQqJ0uhwUfU.jpg
195980,1180702,Nice Girls,5.2,8,A maverick cop and a meticulous detective join forces with a charming ex-hacker to solve an officer's disappearance and save Nice from disaster.,2024-08-21,"{Comedy,Crime}",{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/tyiclx8VegzLUpiLFXSIh1lt710.jpg
158190,1072693,Phir Aayi Hasseen Dillruba,6.364,11,"While evading the cops in Agra, Rani and Rishu scheme to run away together. But when their plans go awry, Rani asks a mild-mannered admirer for help.",2024-08-09,"{Thriller,Romance}","{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/lIBjLUAAw2bzeOHBJIKiZI4QDL0.jpg
183444,1310504,My Dreams of You,0.0,0,"Grace has recurring dreams about a handsome stranger named Michael due to a mix-up in Dream Central. When they finally meet in person, Grace is shocked to learn he has no idea who she is.",2024-08-10,"{""TV Movie"",Romance}",{},{},true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/dIrWzP5uLvZhtuDqRuGmjhNZHeS.jpg
170812,1038476,Dandelion,5.0,0,"It follows a singer-songwriter in a downward spiral as she takes a last effort gig at a motorcycle rally in South Dakota where she meets Casey, a guitarist who walked away from his dream long ago.",2024-07-12,"{Drama,Romance,Music}",{},{},true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/1EqxUdNND2l2VhUcXiJAKF7hXu1.jpg
124790,840705,Blink Twice,6.5,6,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something terrifying hiding beneath the island’s lush facade.",2024-08-21,"{Thriller,Mystery,Horror}",{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/lZGOK0I2DJSRlEPNOAFTSNxSjDD.jpg
187638,974878,Peter Five Eight,4.2,4,"Sam, a seemingly poised and glamorous real estate agent in a small mountain community, is revealed to be an unhinged and troubled alcoholic with a dark secret, when a charismatic man named Peter shows up in town one day. As she tries to keep her life from unravelling, an older co-worker named Brenda is targeted by Peter for information at the behest of his powerful and shadowy boss, Mr. Lock.",2024-03-22,"{Thriller,Comedy,Drama}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/62Y7gQ1AT6zibx7BbaFUXMqxGlH.jpg
191899,1249423,Black Dog,7.2,5,"On the edge of the Gobi desert in Northwest China, Lang returns to his hometown after being released from jail. While working for the local dog patrol team to clear the town of stray dogs before the Olympic Games, he strikes up an unlikely connection with a black dog. These two lonely souls embark on a journey together.",2024-06-14,{Drama},{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/6xRplXuQQ2HxcCLtzF6y8Tmgb5T.jpg
99489,1305571,Greatest Cartoons of the Golden Era,0.0,0,"",2023-09-15,"{Animation,""TV Movie""}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",true,2024-07-25 05:11:29.247,https://image.tmdb.org/t/p/w500/5rhgkEMOuoOHV3Bz6SQn25mokQf.jpg
103647,1311546,Paris 2024 Olympic Opening Ceremony,4.809,68,"On 26 July 2024, the largest-ever Olympic Games Opening Ceremony took place, beginning at 7.30 p.m. CET. The Opening Ceremony of the Olympic Games Paris 2024 was an unprecedented experience drawing on the natural light of the setting sun with all its nuances to illuminate the world’s best athletes as they travelled down the Seine, in the heart of the French capital.",2024-07-26,{Documentary},{},{},true,2024-08-04 05:11:17.405,https://image.tmdb.org/t/p/w500/mDU7bwWaxeDJyUGyBU4P0I6TgEm.jpg
74238,1283214,Wild Wild Space,8.333,3,"Follow three rocket and satellite companies – Astra Space, Rocket Lab, and Planet Labs – and the quests of their idiosyncratic founders to conquer the burgeoning space industry.",2024-06-15,{Documentary},{},{},true,2024-07-24 05:11:19.212,https://image.tmdb.org/t/p/w500/oqeo4WSV5SmIux6tqMQ5lFM7Brr.jpg
128838,1324579,Rebel Moon - Chapter One: Chalice of Blood,4.5,2,"Zack Snyder's sci-fi saga expands with ""Chapter One: Chalice of Blood,"" his hardcore director's cut about a search for warriors to defend a peaceful moon.",2024-08-02,{},{},{},true,2024-08-03 05:11:33.799,https://image.tmdb.org/t/p/w500/zdjaPpesktq1jcvLkrv52R3rbWb.jpg
133071,1137752,Ducobu 5,4.6,6,"Ducobu takes a gap year on a environmental project, but he really just wants to skip school!",2024-04-03,{Comedy},{},{},true,2024-08-07 05:11:56.822,https://image.tmdb.org/t/p/w500/7u1WgrEJH5UKOM5SBAwH2azapRs.jpg
158196,1266321,Inside the Mind of a Dog,7.4,5,Embark on a delightful journey into the world of dogs in this documentary that reveals scientific and emotional insights about our lovable BFFs.,2024-08-09,{Documentary},"{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/k6LaKqj4QfXNAIYdutd1oRpqBuv.jpg
91080,1024176,Rehragout-Rendezvous,6.554,28,"A bang at the Eberhofer farm: Grandma goes on strike and wants to get rid of the family care in the future. Pure chaos! The family is supposed to learn how to take care of themselves. Now, of all times, Susi temporarily takes over Niederkaltenkirchen's town hall as deputy mayor and, with her newfound power, reduces Franz's position to part-time so that he can take care of son Pauli in the future. This action touches the Eberhofer's masculinity sensitively. Fortunately, it doesn't take long for a crow to pick up a human ear, and what should have been a deadlocked missing person's case surprisingly develops into a tricky murder case that once again unites Franz and Rudi as an investigative dream team in top form.",2023-08-10,"{Comedy,Crime}",{},{},true,2024-07-25 05:11:29.247,https://image.tmdb.org/t/p/w500/nHsILvJTYB05wSUNy3K6nQ5ZACu.jpg
175132,13183,Watchmen,7.336,9007,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",2009-03-04,"{Mystery,Action,""Science Fiction""}","{""Sky Go"",""Now TV Cinema""}","{NULL,NULL}",true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/zcCGhnlO4qi8ZqunUHAnYkwUtRX.jpg
175019,1084863,The Soul Eater,6.1,7,"When the disappearance of children and bloody murders multiply in a small mountain village, an old legend shrouded in sulphur reappears… Commander Guardiano and Captain of the Gendarmerie De Rolan are forced to join forces to uncover the truth.",2024-04-24,"{Crime,Horror,Thriller}",{},{},true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/8XsQVmGQukwIVDM88Aa0C7L5hCp.jpg
175123,1189339,"Jeunesse, mon amour",6.0,1,"",2024-05-08,{Drama},{},{},true,2024-08-14 05:17:09.694,https://image.tmdb.org/t/p/w500/pRc89vuL4OQpn3wLnXp5KTFYqay.jpg
175157,8068,Desperado,6.9,2771,"Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his best friend and a beautiful bookstore owner, the Mariachi tracks Bucho, takes on his army of desperados, and leaves a trail of blood of his own.",1995-08-25,"{Thriller,Action,Crime}",{},{},true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg
124635,872726,Interstate,0.0,0,"A supernatural thriller in which a hitman, facing an existential crisis, decides to exit the game and leave town with the woman he loves, but his plans are disrupted by a mysterious young man and his ruthless former boss.",2024-09-18,"{Thriller,Fantasy}",{},{},true,2024-08-06 05:11:49.710,https://image.tmdb.org/t/p/w500/vcXFefVXHrI8wStf0b5KpcdUYk8.jpg
120439,1037035,Janet Planet,6.2,14,"In rural Western Massachusetts, 11-year-old Lacy spends the summer of 1991 at home, enthralled by her own imagination and the attention of her mother, Janet. As the months pass, three visitors enter their orbit, all captivated by Janet.",2024-06-21,{Drama},{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/wBzsGjJR4b3K3v3fY7jeu0wiTod.jpg
40633,1259975,WWE Money in the Bank 2024,6.6,5,"The 2024 Money in the Bank is an upcoming professional wrestling event produced by the American company WWE. It will be the 15th annual Money in the Bank event and will take place on Saturday, July 6, 2024, at the Scotiabank Arena in Toronto, Ontario, Canada. The event will air via pay-per-view (PPV) and livestreaming and will be held for wrestlers from the promotion's Raw and SmackDown brand divisions. This will be the first Money in the Bank event to be held in Canada, and the second to take place outside of the United States, after the 2023 event. The event is based around the Money in the Bank ladder match, a multi-person ladder match in which participants compete to obtain a contract that grants the winner a match for a championship of their choice at any time within the next year.",2024-07-06,{Action},{},{},true,2024-07-09 05:16:28.968,https://image.tmdb.org/t/p/w500/zTbuFPGj71Z8oXxhAaH8tFn6vJI.jpg
40738,1088570,Karaoke,5.95,10,"Bénédicte, a famous opera singer, leads the life of a diva between Parisian palaces and social gatherings. After an evening of excess, she sees her career crumble. Fatou, also a palace regular but as a cleaning lady, is the only one to reach out to her. Passionate about singing, Fatou has one idea in mind: to convince Bénédicte to take part in the big national karaoke contest. The perfect vocal mastery of one and the tenacity of the other could well create sparks and take them very far.",2024-03-20,{Comedy},{},{},true,2024-07-08 05:16:46.471,https://image.tmdb.org/t/p/w500/9JjeH6CYkwl8KsBX4SlJIx4PdUb.jpg
65832,931628,A Sacrifice,5.3,13,"American social psychologist Ben Monroe investigates a local cult connected to a disturbing event. While he immerses himself into his work, his rebellious teenage daughter, Mazzy, gets involved with a mysterious local boy, who introduces her to the city’s underground party scene. As these two worlds head towards an intersection, Mazzy finds herself in great danger and Ben will need to race against the clock to save her.",2024-06-28,{Thriller},"{""Sky Go"",""Now TV Cinema""}","{NULL,NULL}",true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/ihXINKQfzdaVKvZwZqmchy20uVD.jpg
33,438631,Dune,7.8,12252,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",2021-09-15,"{""Science Fiction"",Adventure}",{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/d5NXSklXo0qyIYkgV94XAgMIckC.jpg
191823,1324987,Untold: The Murder of Air McNair,5.5,4,Steve McNair was an NFL legend whose life was seemingly cut short by a crime of passion. Is there more to this chilling tragedy than meets the eye?,2024-08-19,"{Documentary,Crime}","{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/gqHbjTRazoskja6BzcS7tFtcVHP.jpg
162446,1327821,Incredibles 3,0.0,0,The third installment in the Incredibles franchise.,,"{Action,Adventure,Animation,Family}",{},{},true,2024-08-12 05:11:24.339,https://image.tmdb.org/t/p/w500/hx6lOgtKDVhdpBVymoCrOFSt3Q1.jpg
99511,937738,Animalia,6.3,16,"Itto, a young woman from a modest rural background, is slowly adapting to the Moroccan privileged codes of her husband’s family. But when supernatural events put the country in a state of emergency, Itto finds herself separated from her husband and new family. Alone, pregnant and looking for her way back, she finds emancipation.",2023-08-09,"{Drama,""Science Fiction"",Thriller}",{},{},true,2024-07-25 05:11:29.247,https://image.tmdb.org/t/p/w500/fNp7Kd6EsrGDMIWKvj5CYKTUlna.jpg
99520,1320356,Greatest Cartoons of the Golden Era Vol. 2,0.0,0,"Host Charles Dewandeler counts down the GREATEST CARTOONS of the GOLDEN ERA, including Superman, Bugs Bunny, Daffy Duck, Popeye, Woody Woodpecker, Felix the Cat and more.",2024-02-09,{Animation},{},{},true,2024-07-25 05:11:29.247,https://image.tmdb.org/t/p/w500/uV0tZkugXfp3P91XX8yxZyodaHO.jpg
128867,1324587,Rebel Moon - Chapter Two: Curse of Forgiveness,4.5,2,"Rebels on a remote moon make an impossible stand in ""Chapter Two: Curse of Forgiveness,"" director Zack Snyder's bigger, bloodier cut of his sci-fi saga.",2024-08-02,"{""Science Fiction"",Action}",{},{},true,2024-08-03 05:11:33.799,https://image.tmdb.org/t/p/w500/77QitoR6COEDI2WkovIFZjyAb6s.jpg
36467,1004348,Boléro,6.3,30,Boundary-pushing Russian dancer and actress Ida Rubinstein selects renowned French composer Maurice Ravel to compose the music for her next ballet. Ravel ends up creating his greatest success ever: Boléro.,2024-03-06,"{History,Music}",{},{},true,2024-07-08 05:16:46.471,https://image.tmdb.org/t/p/w500/8H8kS9Q7unESbSrwCdTDgXVWRq7.jpg
23860,1084145,Hammarskjöld: Fight for Peace,7.333,12,"A speculative biopic about Swedish UN Secretary-General Dag Hammarskjöld, the anti-colonialist, allegedly queer diplomat who died under mysterious circumstances during the Cold War while trying to bring peace to the Congo.",2023-12-25,"{Thriller,Drama,History,War}",{},{},true,2024-07-04 05:11:29.967,https://image.tmdb.org/t/p/w500/948vMAdG66PHRs4PoclPDkixWsa.jpg
49059,1216452,Lucky Winners,6.098,61,"After winning the lottery, the life of the happy winner turns into a nightmare. The movie consists of four separate stories divided into five parts. They tell the different stages of the winner's life, from discovering the reward to witnessing the consequences caused by the prize.",2024-03-13,{Comedy},{},{},true,2024-07-15 05:11:45.766,https://image.tmdb.org/t/p/w500/bkhbJUiOrkdNE58uWltqjXcrZKu.jpg
187614,1196412,I Can't Live Without You,7.063,16,"After ruining a family event, a workaholic receives an ultimatum from his wife that forces him to choose between his two loves: his cell phone or his 20-year marriage.",2024-08-15,"{Comedy,Romance}",{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/kuDBd0edCgcM5dwEw8XHuYqPSnS.jpg
149910,1325922,A Killer in the House,0.0,0,"When a psycho killer becomes obsessed with a beautiful girl, he does everything he can to win her over, including killing everybody in his way. This is a study of a psycho killer, his prey, and how far he is willing to go.",2024-07-03,{Thriller},{},{},true,2024-08-08 05:11:10.506,https://image.tmdb.org/t/p/w500/myhD8mhWJjcbqPek98NMClsTscq.jpg
32253,1062215,Afraid,0.0,0,"Curtis and his family are selected to test a revolutionary new home device: a digital family assistant called AIA. Taking smart home to the next level, once the unit and all its sensors and cameras are installed in their home, AIA seems able to do it all. She learns the family's behaviors and begins to anticipate their needs. And she can make sure nothing – and no one – gets in her family’s way.",2024-08-29,"{Horror,""Science Fiction"",Thriller}",{},{},true,2024-07-06 05:16:36.085,https://image.tmdb.org/t/p/w500/q7TzJKeJKkP6NcRhjag4WEj1i4C.jpg
32240,1151591,Politically Incorrect,5.5,7,"Spain boils with tension, the country is totally polarized and social networks burn daily... The NEW LEFT and LIBERAL SPAIN parties face each other in the next general elections.",2024-02-23,{Comedy},{},{},true,2024-07-09 05:16:28.968,https://image.tmdb.org/t/p/w500/1ObAkAchhaiF9meWubUzGMis5TN.jpg
49030,1310259,Lobola Man,8.0,2,"Ace Ngubeni, a slick lobola negotiator, faces his toughest deal yet for a shy client - only to find the stakes are higher than cash.",2024-07-12,"{Comedy,Romance}","{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-07-20 05:11:16.352,https://image.tmdb.org/t/p/w500/8htnhWgAdU711tksIJNo1KaoicR.jpg
133008,321612,Beauty and the Beast,6.968,15267,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,2017-03-16,"{Family,Fantasy,Romance}","{""Disney Plus""}",{NULL},true,2024-08-07 05:11:56.822,https://image.tmdb.org/t/p/w500/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg
36443,664,Twister,6.507,3281,"An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.",1996-05-10,"{Action,Adventure,Drama}",{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/opR82XVNZ5A57FcQmxtNniKwR1Y.jpg
191838,1094274,Y2K,0.0,0,"On the last night of 1999, two high school juniors crash a New Year's Eve party, only to find themselves fighting for their lives.",2024-12-06,"{Comedy,Horror,""Science Fiction""}",{},{},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/qndubIQalyxBJI5EBNZKGXEX74q.jpg
179281,1258195,Cocaine Werewolf,0.0,0,"Cocaine, Cash and a Crew filming a horror movie in the mysterious woods of northern Pennsylvania clash when an unexpected visit from a Werewolf literally enters the picture.",2024-05-01,{Horror},{},{},true,2024-08-16 05:13:13.960,https://image.tmdb.org/t/p/w500/9XyLJUm4FA5LTQku9LJ9V251klh.jpg
128874,1313130,Modern Masters: SS Rajamouli,10.0,1,"Highlights Rajamouli’s influence on Indian and international cinema, with interviews and behind-the-scenes footage.",2024-08-02,{Documentary},"{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-08-06 05:11:49.710,https://image.tmdb.org/t/p/w500/dwZn04UO8VFC3wINew34OqAi2kH.jpg
170873,1328957,Rebel Moon - Chapter One: Chalice of Blood,0.0,0,"Zack Snyder's sci-fi saga expands with ""Chapter One: Chalice of Blood,"" his hardcore director's cut about a search for warriors to defend a peaceful moon.",2024-08-02,"{Action,""Science Fiction"",Drama,Adventure}",{},{},true,2024-08-13 05:11:48.308,https://image.tmdb.org/t/p/w500/fhpJKjyqKOMHLSYDpGEfO2EVkoO.jpg
82739,989682,Life's a Bitch,7.0,1,"To please Cecile, Tom agrees to adopt her dead neighbour’s Chihuahua. Actress Greta is crushed. Her dog and her assistant both died, run over by a bus. Franck and Lola fall in love at first sight. They have so much in common, except Lola doesn’t like dogs. Three intertwined destinies, three stories of humans and their dogs.",2023-11-16,{Comedy},{},{},true,2024-07-22 05:11:06.168,https://image.tmdb.org/t/p/w500/wWz7GaKCPC1uB9WISEDeIivpMxc.jpg
103678,1297717,Savi,5.0,0,"Savi a simple housewife attempts a daring jailbreak to get her husband out of one of England's high security prisons With 400 inmates, 75 armed guards, 60 surveillance cameras.",2024-05-31,{},{},{},true,2024-07-27 05:11:54.061,https://image.tmdb.org/t/p/w500/82oodGivbTWzGdnfm1mlRk11Vwa.jpg
57592,1300945,A Place Called Silence,7.0,2,"Chen Yutong, a student at a girls' high school, suffers from school bullying. Her mother, Li Han, is unable to save her daughter from “hell”, and everyone around her turns a “blind eye” to the violence brewing in the collective silence...",2024-07-03,"{Drama,Mystery,Crime}",{},{},true,2024-07-15 05:11:45.766,https://image.tmdb.org/t/p/w500/uKThqY2oRYSHOPxYryTp2550fuZ.jpg
95310,1312860,Daddysitter,0.0,0,"A student taking on an unusual ”daddysitter” job. As she grows close to her wealthy, ill client, his estranged son’s return complicates everything.",2024-08-02,{Drama},{},{},true,2024-07-25 05:11:29.247,https://image.tmdb.org/t/p/w500/2ubmg4pkarQPG5W8xrn3KdcVWJJ.jpg
65938,1047020,The Last Stop in Yuma County,6.925,80,"While awaiting the next fuel truck at a middle-of-nowhere Arizona rest stop, a traveling young knife salesman is thrust into a high-stakes hostage situation by the arrival of two similarly stranded bank robbers with no qualms about using cruelty—or cold, hard steel—to protect their bloodstained, ill-gotten fortune.",2024-05-10,"{Crime,Thriller}",{},{},true,2024-07-23 05:12:40.625,https://image.tmdb.org/t/p/w500/u6ae2MMh8PpSamO3cIttLM5B18v.jpg
49107,1100099,We Live in Time,0.0,0,"Almut finds her life forever changed by a chance encounter with Tobias, a recent divorcé. But after falling for each other, building a home, and starting a family, a difficult truth is revealed.",2024-10-11,"{Drama,Romance}",{},{},true,2024-07-13 05:11:38.447,https://image.tmdb.org/t/p/w500/t7clSlDlb0tVb11Km8pWXniQLUG.jpg
32287,1049998,Emergency Landing,7.3,5,"Damir Yusupov could never have imagined that one day he would be hailed as a hero. As a child he dreamed of flying and was certain that he would follow in the footsteps of his aviator father, but fate seemed to have other plans for him. As years went by, even those closest to him lost hope, but Damir finally managed to make his dream a reality and became an airline pilot. In August 2019 his courage and skill saved 233 lives when he brought his plane down safely in a cornfield after a complete engine failure.",2023-03-16,"{Thriller,Adventure,Drama}",{},{},true,2024-07-04 05:11:29.967,https://image.tmdb.org/t/p/w500/mC6UHfSpKHQVYJPFpiOmn8DLcuT.jpg
36491,749727,Shepherd,5.2,35,"When a deadly secret rots the mind of a grieving widower, the decision to work alone on a deserted island morphs into a terrifying race to save his sanity and his life.",2021-11-26,{Horror},"{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",true,2024-07-06 05:16:36.085,https://image.tmdb.org/t/p/w500/nZ96VyEjhG6KJ97tN24PjVfdk33.jpg
49114,223702,Sausage Party,5.744,7080,Hot dog Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,2016-07-11,"{Adventure,Animation,Comedy,Fantasy}","{""Amazon Prime Video"",""Sky Go"",""Now TV Cinema"",""Amazon Prime Video with Ads""}","{NULL,NULL,NULL,NULL}",true,2024-07-13 05:11:38.447,https://image.tmdb.org/t/p/w500/vNgdPJQ5CI60oEiiHLKRNrsDhMy.jpg
49019,1172648,Blame the Game,5.655,55,"Pia and Jan have just fallen in love and arranged to meet Pia's friends for a game night. Jan meets Pia's friends for the first time and is under pressure to make the perfect first impression. When Pia's ex-boyfriend shows up and even Jan's buddy's tips can't save anything, everything is at stake: the relationship, the friendship, and the definition of truth.",2024-07-03,"{Comedy,Romance}","{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-07-25 05:11:29.247,https://image.tmdb.org/t/p/w500/d0UeupV6kpfDhb5Gx2RclQdxa3W.jpg
116361,925459,On the Edge,5.9,53,"One night, Leo, a Spaniard working in Brussels as a subway driver, sees a young man on the edge of the platform, just before he falls onto the tracks.",2022-06-29,"{Drama,Thriller}",{},{},true,2024-07-31 05:11:57.074,https://image.tmdb.org/t/p/w500/4Yz7qqW2diUylxqs94E4uBFfhrP.jpg
124667,628922,Asphalt City,5.764,55,"A young paramedic is paired with a seasoned partner on the night shift in New York revealing a city in crisis. Discovering the chaos firsthand, he is tested with the ethical ambiguity that can be the difference between life and death.",2024-03-28,"{Thriller,Drama}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",true,2024-08-05 05:11:54.017,https://image.tmdb.org/t/p/w500/lYXbekqKC3sMLOyb2r5KixkGny1.jpg
67,348,Alien,8.155,14312,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",1979-05-25,"{Horror,""Science Fiction""}","{""Disney Plus""}",{NULL},true,2024-08-22 05:13:01.861,https://image.tmdb.org/t/p/w500/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg
108,1087388,Sting,6.398,172,"After raising an unnervingly talented spider in secret, 12-year-old Charlotte must face the truth about her pet and fight for her family's survival.",2024-04-12,{Horror},{},{},true,2024-08-08 05:11:10.506,https://image.tmdb.org/t/p/w500/zuSAZIG1PSrxFwPeAlGtg9LTwxo.jpg
86945,1058622,Aliens Abducted My Parents and Now I Feel Kinda Left Out,5.5,12,"Itsy is new in town and her life seems over until she meets her space-obsessed neighbor Calvin, who believes his parents were abducted by aliens. An aspiring journalist, Itsy decides to write an exposé on Calvin but ends up discovering much more.",2023-08-18,"{Family,Adventure,""Science Fiction"",Drama}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",true,2024-07-23 05:12:40.625,https://image.tmdb.org/t/p/w500/5rZed6NP0ZdmvU2UNeLqMddwAKu.jpg
124633,1156649,Mountain Queen: The Summits of Lhakpa Sherpa,8.8,4,A Nepali mountaineer risks everything on a record-breaking Mount Everest climb to secure a brighter future for her daughters.,2024-07-26,{Documentary},"{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-08-06 05:11:49.710,https://image.tmdb.org/t/p/w500/5BK1B6JQRxnLEc4vZyrUojdIiCq.jpg
82778,240,The Godfather Part II,8.577,12131,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",1974-12-20,"{Drama,Crime}","{""Paramount+ Amazon Channel""}",{NULL},true,2024-07-23 05:12:40.625,https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg
36492,1089309,Comme un fils,6.1,9,"Jacques Romand is a history teacher who has lost faith in his vocation. One evening, witnessing a shopkeeper attacked by three young robbers, he catches one of the aggressors, Victor, a 14-year-old Roma boy.",2024-03-06,{Drama},{},{},true,2024-07-08 05:16:46.471,https://image.tmdb.org/t/p/w500/9D2TqfIKUrVHuWeDEmJd96cTf8a.jpg
65908,592984,Hillbilly Elegy,6.734,862,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",2020-11-09,{Drama},"{Netflix,""Netflix basic with Ads""}","{NULL,NULL}",true,2024-07-22 05:11:06.168,https://image.tmdb.org/t/p/w500/aA0D6DKIfLtXYNy94Qq2IW5NiGR.jpg
36493,1203905,In a Fishbowl,5.0,2,"After an accident, a young woman finds herself on a remote mansion trying to recover her memory with the help of a mysterious caretaker and a goldfish.",2023-11-03,{Mystery},{},{},true,2024-07-08 05:16:46.471,https://image.tmdb.org/t/p/w500/s251MC3Q2azi6WUtj1qPGix4jdT.jpg
74264,1143790,Space Sharks,2.0,1,"A military experiment conducted on a space station goes horribly wrong, sending a new breed of weaponized sharks to earth with only one mission: destroy everything in their path.",2024-06-23,"{""Science Fiction"",Horror}",{},{},true,2024-07-22 05:11:06.168,https://image.tmdb.org/t/p/w500/4MRpQe6zhoKc792Bbrqmp3FjdaY.jpg
36480,1174618,Alice in Terrorland,6.132,53,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.",2023-12-26,"{Horror,Thriller}","{""Amazon Prime Video"",""Amazon Prime Video with Ads""}","{NULL,NULL}",true,2024-07-14 05:11:53.474,https://image.tmdb.org/t/p/w500/wJhn0GrakI4GFD1VBaZGn9afblN.jpg
40663,1009679,Hard Miles,6.5,2,A strong-willed social worker at a youth prison assembles a cycling team of teenage convicts and takes them on a transformative 1000-mile ride. Inspired by the life of Greg Townsend and the Ridgeview Academy Cycling Team. This is the story of how these troubled young men found another gear.,2024-04-19,{Drama},{},{},true,2024-07-09 05:16:28.968,https://image.tmdb.org/t/p/w500/pU50LpVZ7doTyJeC9JaqcbeH4ef.jpg
78443,1064909,The Caregiver,4.25,2,Emma takes a job as a caregiver for a senile old woman. Strange things start happening in the house. What Emma doesn't know is that the house hides a terrifying secret.,2024-05-11,"{Horror,Drama,Thriller}",{},{},true,2024-07-24 05:11:19.212,https://image.tmdb.org/t/p/w500/abBLxKyD3TpLvD6ZP1gmeaeQqZK.jpg
